transaction_id,station_id,timestamp,ticket_type,passenger_category,entry_station,exit_station,travel_duration,fare_amount,payment_method
TXN00061294,DEL074,2024-10-23 22:39:00,Smart Card,General,New Ashok Nagar,Indraprastha,11,18,UPI
TXN00061295,DEL090,2024-11-09 11:53:00,Smart Card,Student,Pitampura,Shahdara,39,36,UPI
TXN00061296,DEL105,2024-10-28 11:23:00,Smart Card,Senior Citizen,Jhilmil,Pitampura,44,36,NCMC Card
TXN00061297,DEL195,2024-12-25 16:21:00,Smart Card,General,Gokulpuri,Central Secretariat,36,36,Cash
TXN00061298,DEL019,2024-12-22 20:07:00,QR Ticket,General,Udyog Bhawan,Nangloi Railway Station,16,30,UPI
TXN00061299,DEL063,2024-12-05 06:32:00,Token,Women,Karol Bagh,Central Secretariat,11,20,Cash
TXN00061300,MUM014,2024-10-03 18:09:00,QR Ticket,General,Anand Nagar,Asalpha,44,40,Credit/Debit Card
TXN00061301,DEL170,2024-12-19 19:46:00,Smart Card,General,Punjabi Bagh West,Welcome,26,27,NCMC Card
TXN00061302,DEL037,2024-12-05 11:34:00,QR Ticket,General,Huda City Centre,Anand Vihar ISBT,68,60,UPI
TXN00061303,KOL015,2024-10-09 06:59:00,Smart Card,General,Rabindra Sadan,Kalighat,11,9,Credit/Debit Card
TXN00061304,DEL149,2024-12-21 10:02:00,Smart Card,General,Sadar Bazar Cantonment,Pitampura,24,27,Credit/Debit Card
TXN00061305,DEL022,2024-11-20 05:19:00,Monthly Pass,General,INA,Shivaji Stadium,11,18,UPI
TXN00061306,DEL118,2024-12-27 15:08:00,Monthly Pass,General,ITO,Rohini Sector 18-19,37,36,UPI
TXN00061307,DEL125,2024-12-18 09:22:00,Smart Card,General,Kailash Colony,Majlis Park,47,45,NCMC Card
TXN00061308,BLR018,2024-11-19 20:19:00,Smart Card,General,Cubbon Park,Jalahalli,22,27,Credit/Debit Card
TXN00061309,DEL046,2024-12-05 13:16:00,Smart Card,General,Dwarka,Dwarka Sector 9,15,18,NCMC Card
TXN00061310,DEL116,2024-12-13 05:17:00,Smart Card,Student,Jama Masjid,Janpath,13,18,UPI
TXN00061311,DEL113,2024-11-18 11:52:00,Smart Card,Senior Citizen,Hindon River,Raj Bagh,16,27,Metro App
TXN00061312,BLR016,2024-12-08 12:30:00,Token,General,Sir M. Visvesvaraya,Rajajinagar,17,30,Cash
TXN00061313,DEL025,2024-11-30 20:19:00,Monthly Pass,General,Hauz Khas,Noida Sector 59,47,36,UPI
TXN00061314,DEL195,2024-12-24 15:38:00,Smart Card,General,Gokulpuri,Tagore Garden,38,36,UPI
TXN00061315,DEL049,2024-11-19 13:02:00,Smart Card,Student,Uttam Nagar West,Durgabai Deshmukh South Campus,39,36,UPI
TXN00061316,AMD010,2024-10-28 09:24:00,QR Ticket,General,Kalupur Railway Station,Ranip,26,30,UPI
TXN00061317,KOL024,2024-12-29 12:41:00,Smart Card,General,Kavi Nazrul,Rabindra Sadan,14,27,UPI
TXN00061318,DEL060,2024-10-09 20:54:00,Smart Card,General,Shadipur,Mohan Estate,39,36,UPI
TXN00061319,DEL207,2024-11-22 16:51:00,QR Ticket,Tourist,Nangloi,Rohini Sector 18-19,29,40,UPI
TXN00061320,BLR029,2024-11-17 17:54:00,QR Ticket,Senior Citizen,Hoodi,Mahalakshmi,38,40,UPI
TXN00061321,HYD031,2024-11-22 06:03:00,Smart Card,General,Madhapur,Secunderabad East,29,27,UPI
TXN00061322,DEL001,2024-12-16 13:42:00,Token,General,Samaypur Badli,Punjabi Bagh West,15,30,UPI
TXN00061323,PUN004,2024-12-02 09:47:00,QR Ticket,General,Kasarwadi,Budhwar Peth,36,40,UPI
TXN00061324,BLR001,2024-10-24 14:21:00,Smart Card,Student,Challaghatta,Jnanabharathi,11,18,UPI
TXN00061325,AMD032,2024-10-28 06:50:00,Token,Senior Citizen,Thaltej Gam,Gandhigram,14,20,Cash
TXN00061326,LKO011,2024-10-02 20:41:00,QR Ticket,General,Hussainganj,CCS Airport,15,30,UPI
TXN00061327,BLR054,2024-12-08 16:08:00,Smart Card,Tourist,Chickpete,RV Road,14,18,Cash
TXN00061328,DEL006,2024-11-17 06:01:00,Smart Card,General,Azadpur,Qutab Minar,45,45,NCMC Card
TXN00061329,AMD030,2024-10-05 22:29:00,Smart Card,General,Gurukul Road,Kalupur Railway Station,11,18,Cash
TXN00061330,HYD019,2024-12-05 09:53:00,Smart Card,Tourist,Osmania Medical College,Kukatpally,33,36,NCMC Card
TXN00061331,KOL023,2024-11-20 23:11:00,Smart Card,Women,Gitanjali,Central,21,27,NCMC Card
TXN00061332,DEL167,2024-12-01 17:25:00,Smart Card,General,Majlis Park,Sikanderpur,58,45,UPI
TXN00061333,KOC025,2024-12-12 11:37:00,Smart Card,Student,Thrippunithura,Ernakulam South,10,18,Cash
TXN00061334,DEL019,2024-11-30 20:11:00,Smart Card,Women,Udyog Bhawan,Paschim Vihar East,19,27,UPI
TXN00061335,DEL131,2024-11-03 05:22:00,Smart Card,General,Sarita Vihar,New Delhi,45,45,Credit/Debit Card
TXN00061336,IDR012,2024-11-03 21:05:00,QR Ticket,General,Airport,Bada Ganpati,9,20,UPI
TXN00061337,NDA006,2024-10-17 20:55:00,Smart Card,Senior Citizen,NSEZ Noida Sector 83,Noida Sector 50,12,18,UPI
TXN00061338,DEL067,2024-10-27 07:56:00,QR Ticket,Women,Mandi House,Anand Vihar ISBT,28,30,NCMC Card
TXN00061339,CHN017,2024-11-22 19:10:00,Token,General,High Court,Chennai Airport,28,30,Cash
TXN00061340,CHN030,2024-11-28 08:26:00,QR Ticket,General,Anna Nagar Tower,Chennai Central Metro,18,30,UPI
TXN00061341,DEL058,2024-10-29 10:10:00,Smart Card,General,Moti Nagar,Azadpur,32,36,UPI
TXN00061342,HYD011,2024-10-13 09:16:00,Smart Card,General,Ameerpet,Habsiguda,18,27,NCMC Card
TXN00061343,NGP029,2024-10-12 22:42:00,QR Ticket,Women,Institution of Engineers,Chhatrapati Square,12,20,NCMC Card
TXN00061344,DEL099,2024-10-30 18:22:00,Smart Card,Tourist,Tis Hazari,Dwarka Sector 9,47,45,Credit/Debit Card
TXN00061345,DEL195,2024-10-06 07:22:00,Monthly Pass,Tourist,Gokulpuri,Indraprastha,25,27,Metro App
TXN00061346,NGP002,2024-12-18 18:42:00,QR Ticket,General,Nari Road,Vasudev Nagar,21,30,UPI
TXN00061347,DEL104,2024-11-11 06:45:00,Smart Card,General,Mansarovar Park,Jasola Vihar Shaheen Bagh,33,36,Credit/Debit Card
TXN00061348,NGP001,2024-10-22 18:47:00,Smart Card,Student,Automotive Square,Congress Nagar,20,27,UPI
TXN00061349,HYD035,2024-12-05 09:19:00,QR Ticket,General,Yusufguda,Irrum Manzil,21,30,UPI
TXN00061350,BLR044,2024-10-17 10:11:00,Smart Card,Student,Peenya Industry,Cubbon Park,20,27,Metro App
TXN00061351,DEL188,2024-10-25 18:56:00,Smart Card,General,Anand Vihar ISBT,IGI Airport,45,45,NCMC Card
TXN00061352,BLR039,2024-12-21 20:43:00,QR Ticket,General,Chikkabidarakallu,Garudacharpalya,48,50,NCMC Card
TXN00061353,HYD045,2024-10-25 08:31:00,Smart Card,General,Habsiguda,Narayanaguda,14,18,UPI
TXN00061354,LKO002,2024-11-28 07:22:00,Smart Card,General,Amausi,Durgapuri,13,27,Metro App
TXN00061355,DEL019,2024-10-25 17:53:00,Smart Card,General,Udyog Bhawan,Hauz Khas,14,18,NCMC Card
TXN00061356,MUM001,2024-12-26 12:06:00,Monthly Pass,General,Versova,Andheri,12,18,UPI
TXN00061357,MUM042,2024-12-04 13:07:00,Token,Student,Cuffe Parade,CSIA International Airport,41,40,Cash
TXN00061358,DEL195,2024-10-19 20:56:00,Monthly Pass,Student,Gokulpuri,Delhi Cantt,24,27,Cash
TXN00061359,HYD011,2024-11-19 19:08:00,Smart Card,General,Ameerpet,Stadium,27,27,Cash
TXN00061360,JAI009,2024-12-05 10:57:00,QR Ticket,General,Chandpole,Railway Station,10,10,Credit/Debit Card
TXN00061361,MUM020,2024-12-11 08:18:00,Token,Senior Citizen,Kandivali West,Aarey,15,20,Cash
TXN00061362,MUM066,2024-11-09 19:50:00,Smart Card,Senior Citizen,SEEPZ,Akurli,22,27,NCMC Card
TXN00061363,AMD024,2024-11-25 09:09:00,Smart Card,Senior Citizen,Vijaynagar,Motera Stadium,17,27,Credit/Debit Card
TXN00061364,DEL182,2024-10-04 09:25:00,QR Ticket,Senior Citizen,Sarai Kale Khan Nizamuddin,Kailash Colony,38,40,Cash
TXN00061365,KNP002,2024-12-24 15:18:00,Smart Card,General,Kalyanpur,SPM Hospital,6,9,UPI
TXN00061366,BLR045,2024-10-19 23:09:00,QR Ticket,Women,Peenya,Nallurhalli,45,50,NCMC Card
TXN00061367,HYD017,2024-12-16 08:26:00,QR Ticket,General,Nampally,JNTU College,33,40,NCMC Card
TXN00061368,KOC025,2024-10-23 22:35:00,Smart Card,Women,Thrippunithura,Ambattukavu,23,27,UPI
TXN00061369,DEL018,2024-10-13 19:17:00,Smart Card,Student,Central Secretariat,Escorts Mujesar,63,45,NCMC Card
TXN00061370,MUM023,2024-11-16 07:08:00,Smart Card,General,Malad West,Western Express Highway,23,27,Cash
TXN00061371,DEL086,2024-10-01 09:12:00,Smart Card,Women,Noida Electronic City,Mayur Vihar Phase-1,28,27,UPI
TXN00061372,HYD039,2024-12-16 06:06:00,Smart Card,Women,Rasoolpura,Irrum Manzil,9,9,UPI
TXN00061373,MUM048,2024-10-14 14:16:00,Monthly Pass,General,Girgaon,Dindoshi,41,36,UPI
TXN00061374,DEL118,2024-12-28 10:09:00,Token,Senior Citizen,ITO,Gokulpuri,24,30,UPI
TXN00061375,DEL088,2024-12-18 09:09:00,Smart Card,Student,Rohini West,Lajpat Nagar,38,36,Metro App
TXN00061376,AMD004,2024-11-04 09:45:00,Token,General,Shreyas,Nirant Cross Road,26,30,Cash
TXN00061377,NDA004,2024-10-24 16:41:00,Smart Card,General,Noida Sector 101,Noida Sector 146,21,27,UPI
TXN00061378,NGP034,2024-12-29 08:29:00,QR Ticket,General,Chitaroli Square,Sitabuldi,15,30,Credit/Debit Card
TXN00061379,DEL018,2024-12-17 07:32:00,Token,General,Central Secretariat,IP Extension,30,40,Cash
TXN00061380,DEL125,2024-11-17 18:17:00,Smart Card,Senior Citizen,Kailash Colony,Mayur Vihar Pocket-1,40,36,UPI
TXN00061381,DEL012,2024-11-30 18:44:00,QR Ticket,Tourist,Kashmere Gate,Vinobapuri,13,20,UPI
TXN00061382,BLR006,2024-11-16 13:18:00,Smart Card,Women,Rajarajeshwari Nagar,Jalahalli,18,27,Cash
TXN00061383,BLR055,2024-10-24 09:44:00,Token,General,KR Market,Nallurhalli,37,40,Cash
TXN00061384,DEL006,2024-11-21 06:15:00,Smart Card,Differently-abled,Azadpur,Moolchand,48,45,NCMC Card
TXN00061385,CHN020,2024-12-02 12:04:00,Smart Card,General,Theagaraya College,Thirumangalam,23,27,NCMC Card
TXN00061386,DEL100,2024-12-19 11:00:00,Smart Card,Student,Shastri Park,Indraprastha,28,27,Cash
TXN00061387,DEL103,2024-12-07 19:46:00,QR Ticket,Women,Shahdara,Majlis Park,34,40,Metro App
TXN00061388,DEL088,2024-10-30 22:51:00,Token,General,Rohini West,Samaypur Badli,10,20,Credit/Debit Card
TXN00061389,CHN021,2024-11-06 21:08:00,Smart Card,General,Tondiarpet,St. Thomas Mount,33,36,Cash
TXN00061390,KOL029,2024-12-08 10:16:00,Smart Card,General,Central Park,Esplanade,13,18,Credit/Debit Card
TXN00061391,DEL004,2024-11-16 12:27:00,QR Ticket,Student,Jahangirpuri,New Delhi,25,30,NCMC Card
TXN00061392,JAI010,2024-12-15 22:59:00,QR Ticket,Student,Choti Chaupar,Badi Chaupar,7,10,NCMC Card
TXN00061393,MUM036,2024-10-24 07:56:00,Monthly Pass,General,Dindoshi,Dahanukarwadi,10,18,UPI
TXN00061394,MUM009,2024-11-02 22:42:00,QR Ticket,Women,Saki Naka,Dahanukarwadi,32,40,NCMC Card
TXN00061395,LKO001,2024-10-23 06:16:00,Smart Card,Student,CCS Airport,Sachivalaya,16,27,UPI
TXN00061396,PUN012,2024-12-03 08:53:00,Smart Card,Senior Citizen,Budhwar Peth,Bhosari,38,36,Cash
TXN00061397,DEL154,2024-12-17 06:40:00,Smart Card,Student,RK Puram,Ghevra,36,36,UPI
TXN00061398,MUM014,2024-11-10 06:22:00,QR Ticket,General,Anand Nagar,Saki Naka,41,40,UPI
TXN00061399,DEL163,2024-10-06 23:45:00,QR Ticket,General,Okhla Vihar,East Azad Nagar,34,40,NCMC Card
TXN00061400,DEL084,2024-11-22 13:15:00,Monthly Pass,General,Noida Sector 59,Inderlok,43,36,UPI
TXN00061401,DEL067,2024-12-25 21:17:00,Smart Card,General,Mandi House,Qutab Minar,37,36,NCMC Card
TXN00061402,DEL192,2024-12-27 07:35:00,QR Ticket,General,East Azad Nagar,Sarai Kale Khan Nizamuddin,17,20,NCMC Card
TXN00061403,DEL072,2024-10-31 19:56:00,Smart Card,Student,Mayur Vihar Phase-1,Uttam Nagar East,34,36,UPI
TXN00061404,KOL031,2024-12-24 22:22:00,QR Ticket,General,Bengal Chemical,Mahanayak Uttam Kumar,21,30,UPI
TXN00061405,DEL105,2024-11-18 21:08:00,Token,General,Jhilmil,East Azad Nagar,13,20,Cash
TXN00061406,BLR004,2024-11-17 17:59:00,Token,General,Pattanagere,Manjunathanagar,25,30,Cash
TXN00061407,BLR051,2024-11-03 12:06:00,Token,General,Mahakavi Kuvempu Road,Peenya Industry,15,20,Cash
TXN00061408,DEL119,2024-12-15 19:02:00,Token,General,Janpath,RK Puram,17,30,Cash
TXN00061409,DEL018,2024-10-24 17:36:00,Token,Tourist,Central Secretariat,Hauz Khas,12,20,Cash
TXN00061410,DEL095,2024-12-12 19:49:00,QR Ticket,General,Inderlok,Karkarduma Court,24,30,NCMC Card
TXN00061411,DEL070,2024-10-17 08:48:00,QR Ticket,General,Yamuna Bank,New Ashok Nagar,13,20,NCMC Card
TXN00061412,AMD019,2024-12-29 17:26:00,Smart Card,Tourist,Sabarmati,Old High Court,21,27,NCMC Card
TXN00061413,DEL072,2024-11-01 06:47:00,Monthly Pass,Tourist,Mayur Vihar Phase-1,Mewala Maharajpur,56,45,NCMC Card
TXN00061414,BLR011,2024-10-23 06:57:00,Token,Student,Vijayanagar,Swami Vivekananda Road,26,30,Cash
TXN00061415,DEL074,2024-11-19 09:31:00,QR Ticket,Women,New Ashok Nagar,Ashram,32,40,UPI
TXN00061416,BLR002,2024-11-08 18:31:00,Smart Card,General,Kengeri,Jalahalli,19,27,Metro App
TXN00061417,AMD031,2024-11-25 15:46:00,Token,General,Doordarshan Kendra,SP Stadium,12,20,Cash
TXN00061418,DEL003,2024-10-08 14:10:00,Smart Card,General,Haiderpur Badli Mor,Udyog Nagar,22,27,NCMC Card
TXN00061419,DEL094,2024-10-02 20:07:00,Monthly Pass,Women,Kanhaiya Nagar,Rohini West,20,27,NCMC Card
TXN00061420,BLR046,2024-10-28 20:10:00,Smart Card,Differently-abled,Goraguntepalya,Vajarahalli,29,36,NCMC Card
TXN00061421,DEL153,2024-12-04 19:54:00,Smart Card,Women,Munirka,Delhi Gate,18,27,Metro App
TXN00061422,LKO019,2024-12-16 19:24:00,Smart Card,General,Bhootnath Market,Indira Nagar,7,9,UPI
TXN00061423,DEL038,2024-12-15 14:32:00,Smart Card,General,Dwarka Sector 21,Uttam Nagar West,12,18,UPI
TXN00061424,DEL018,2024-11-25 10:01:00,Smart Card,Tourist,Central Secretariat,Dwarka Sector 21,25,27,UPI
TXN00061425,BLR035,2024-12-24 22:35:00,Smart Card,General,Kadugodi Tree Park,Seetharamapalya,13,18,UPI
TXN00061426,BHO015,2024-12-02 23:43:00,Token,General,AIIMS Bhopal,Alkapuri,13,20,UPI
TXN00061427,DEL203,2024-11-25 05:38:00,Smart Card,General,Paschim Vihar West,Kailash Colony,44,36,Cash
TXN00061428,AMD016,2024-10-29 17:31:00,Smart Card,Tourist,Nirant Cross Road,Old High Court,20,27,UPI
TXN00061429,KOL025,2024-12-17 07:31:00,Smart Card,General,Shahid Khudiram,Esplanade,27,27,Cash
TXN00061430,DEL199,2024-12-12 08:16:00,QR Ticket,General,Punjabi Bagh,Patel Nagar,24,30,Metro App
TXN00061431,HYD025,2024-10-12 12:04:00,QR Ticket,Student,Chaitanyapuri,Erragadda,35,40,UPI
TXN00061432,DEL044,2024-12-15 10:36:00,Smart Card,General,Dwarka Sector 13,Qutab Minar,19,27,Metro App
TXN00061433,CHN019,2024-10-25 21:04:00,QR Ticket,Student,Washermanpet,Theagaraya College,7,10,NCMC Card
TXN00061434,PUN024,2024-12-08 09:13:00,Token,Women,Pune Railway Station,Ramwadi,17,30,Metro App
TXN00061435,DEL025,2024-10-31 18:31:00,Smart Card,Senior Citizen,Hauz Khas,Patel Chowk,15,27,UPI
TXN00061436,DEL158,2024-12-25 10:43:00,QR Ticket,General,Greater Kailash,Dwarka Sector 8,36,40,Cash
TXN00061437,DEL197,2024-11-16 17:24:00,Token,General,Shiv Vihar,INA,33,40,UPI
TXN00061438,DEL015,2024-10-02 10:59:00,Smart Card,General,New Delhi,INA,6,9,UPI
TXN00061439,DEL209,2024-10-31 21:58:00,Monthly Pass,General,Rajdhani Park,Sant Surdas Sihi,82,54,Cash
TXN00061440,DEL167,2024-11-17 13:04:00,Token,General,Majlis Park,Welcome,31,40,UPI
TXN00061441,DEL132,2024-10-29 19:28:00,Smart Card,General,Mohan Estate,Central Secretariat,42,36,NCMC Card
TXN00061442,DEL214,2024-12-12 23:51:00,Token,Women,Tikri Border,Janakpuri East,31,40,Cash
TXN00061443,DEL118,2024-12-07 20:21:00,Smart Card,Student,ITO,Jaffrabad,27,27,UPI
TXN00061444,BLR041,2024-12-20 18:08:00,Smart Card,Student,Nagasandra,Thalaghattapura,38,36,UPI
TXN00061445,CHN023,2024-11-23 18:58:00,Smart Card,Differently-abled,Wimco Nagar Depot,Shenoy Nagar,22,27,NCMC Card
TXN00061446,BLR059,2024-11-06 19:32:00,Monthly Pass,General,Jayanagar,Kadugodi Tree Park,45,36,NCMC Card
TXN00061447,DEL222,2024-12-10 10:31:00,Token,General,Yashobhoomi Dwarka Sector 25,Majlis Park,52,50,Cash
TXN00061448,MUM003,2024-10-17 07:17:00,Smart Card,General,Azad Nagar,Chakala (J.B. Nagar),13,18,NCMC Card
TXN00061449,BLR051,2024-10-15 18:56:00,Smart Card,Student,Mahakavi Kuvempu Road,Peenya Industry,13,18,UPI
TXN00061450,DEL072,2024-10-05 05:02:00,Token,General,Mayur Vihar Phase-1,Udyog Nagar,38,40,Cash
TXN00061451,DEL172,2024-12-11 09:06:00,Smart Card,Differently-abled,Mayapuri,Uttam Nagar West,37,36,UPI
TXN00061452,HYD023,2024-12-03 08:50:00,Smart Card,General,Musarambagh,Nagole,19,27,Metro App
TXN00061453,MUM043,2024-10-05 18:44:00,Smart Card,Women,Vidhan Bhavan,Aarey,51,45,UPI
TXN00061454,BLR044,2024-11-02 07:24:00,QR Ticket,General,Peenya Industry,Magadi Road,17,30,UPI
TXN00061455,DEL162,2024-10-26 18:09:00,Monthly Pass,General,Jamia Millia Islamia,INA,32,36,Cash
TXN00061456,BLR063,2024-11-25 20:40:00,Smart Card,Senior Citizen,Yelachenahalli,Kengeri,32,36,Cash
TXN00061457,MUM035,2024-10-17 11:18:00,Smart Card,General,Kurar,Marol Naka,21,27,Cash
TXN00061458,HYD043,2024-10-30 12:50:00,Smart Card,General,Mettuguda,JNTU College,28,36,UPI
TXN00061459,MUM007,2024-10-08 12:57:00,Smart Card,General,Airport Road,Mumbai Central Metro,23,27,UPI
TXN00061460,DEL195,2024-11-17 23:48:00,Smart Card,General,Gokulpuri,Welcome,8,9,NCMC Card
TXN00061461,MUM004,2024-12-03 19:54:00,QR Ticket,General,Andheri,Hutatma Chowk,34,40,Cash
TXN00061462,DEL128,2024-11-20 13:21:00,Monthly Pass,General,Govind Puri,Karkarduma,46,45,NCMC Card
TXN00061463,DEL067,2024-12-24 05:31:00,Smart Card,Senior Citizen,Mandi House,Sarai Kale Khan Nizamuddin,25,27,UPI
TXN00061464,LKO011,2024-10-03 21:27:00,Smart Card,General,Hussainganj,Hazratganj,7,9,Cash
TXN00061465,DEL218,2024-12-15 20:03:00,Token,General,Shivaji Stadium,Rajiv Chowk,10,20,NCMC Card
TXN00061466,DEL051,2024-12-01 10:47:00,QR Ticket,General,Janakpuri West,New Delhi,20,30,Metro App
TXN00061467,DEL012,2024-12-15 18:56:00,QR Ticket,Senior Citizen,Kashmere Gate,Okhla Vihar,35,40,Metro App
TXN00061468,DEL026,2024-10-04 19:14:00,QR Ticket,Student,Malviya Nagar,Janakpuri East,20,30,NCMC Card
TXN00061469,KOL007,2024-10-07 06:37:00,QR Ticket,General,Shovabazar Sutanuti,Mahanayak Uttam Kumar,23,30,NCMC Card
TXN00061470,HYD028,2024-10-12 22:22:00,Token,Women,Raidurg,Peddamma Gudi,11,20,Cash
TXN00061471,DEL026,2024-12-20 18:37:00,Smart Card,Senior Citizen,Malviya Nagar,Samaypur Badli,45,45,NCMC Card
TXN00061472,HYD023,2024-10-15 19:55:00,QR Ticket,Senior Citizen,Musarambagh,Mettuguda,16,30,Cash
TXN00061473,NGP008,2024-12-20 06:47:00,Smart Card,General,Sitabuldi,Cotton Market,9,18,Metro App
TXN00061474,DEL164,2024-12-25 19:07:00,Smart Card,General,Jasola Vihar Shaheen Bagh,Guru Dronacharya,50,45,UPI
TXN00061475,DEL143,2024-10-17 06:46:00,Smart Card,Student,Escorts Mujesar,Durgabai Deshmukh South Campus,83,54,Cash
TXN00061476,DEL146,2024-11-18 16:03:00,Smart Card,General,Dabri Mor Janakpuri South,Mayur Vihar Phase-1,39,36,Credit/Debit Card
TXN00061477,JAI008,2024-12-29 19:08:00,Smart Card,General,Sindhi Camp,New Aatish Market,19,27,Metro App
TXN00061478,DEL163,2024-11-22 10:07:00,Smart Card,General,Okhla Vihar,Janakpuri East,36,36,Metro App
TXN00061479,DEL213,2024-11-11 21:37:00,Token,Student,Tikri Kalan,Munirka,33,40,UPI
TXN00061480,BLR015,2024-12-12 05:17:00,Smart Card,Student,Majestic,Halasuru,18,27,NCMC Card
TXN00061481,DEL012,2024-12-06 22:03:00,Smart Card,Student,Kashmere Gate,Malviya Nagar,38,36,Credit/Debit Card
TXN00061482,HYD014,2024-10-24 05:42:00,Monthly Pass,General,Khairatabad,LB Nagar,27,36,UPI
TXN00061483,KOC011,2024-10-05 08:38:00,Smart Card,General,Palarivattom,Thrippunithura,15,27,Cash
TXN00061484,NGP001,2024-10-15 09:16:00,Token,General,Automotive Square,Kasturchand Park,13,20,Cash
TXN00061485,DEL072,2024-10-18 19:29:00,QR Ticket,General,Mayur Vihar Phase-1,IFFCO Chowk,60,50,NCMC Card
TXN00061486,DEL153,2024-11-14 13:28:00,QR Ticket,Student,Munirka,Harkesh Nagar Okhla,38,40,Cash
TXN00061487,DEL055,2024-10-03 20:47:00,Smart Card,Student,Tagore Garden,Karol Bagh,16,27,UPI
TXN00061488,DEL044,2024-10-23 06:28:00,QR Ticket,Student,Dwarka Sector 13,Harkesh Nagar Okhla,45,50,UPI
TXN00061489,DEL015,2024-10-31 07:04:00,Monthly Pass,General,New Delhi,Shaheed Nagar,44,36,UPI
TXN00061490,DEL174,2024-12-07 21:47:00,Smart Card,Women,Delhi Cantt,Karol Bagh,29,36,Cash
TXN00061491,DEL083,2024-10-27 07:44:00,Token,General,Noida Sector 61,Janakpuri East,43,40,Cash
TXN00061492,DEL069,2024-12-28 21:04:00,QR Ticket,General,Indraprastha,Rajouri Garden,26,30,UPI
TXN00061493,DEL199,2024-11-21 09:45:00,Smart Card,General,Punjabi Bagh,Shahdara,38,36,UPI
TXN00061494,DEL199,2024-12-08 19:31:00,QR Ticket,General,Punjabi Bagh,Sarai,59,50,Cash
TXN00061495,BLR033,2024-11-18 09:11:00,Token,General,Sri Sathya Sai Hospital,Cubbon Park,33,40,UPI
TXN00061496,HYD017,2024-10-04 22:45:00,Smart Card,General,Nampally,Gandhi Bhavan,6,9,UPI
TXN00061497,DEL012,2024-11-29 15:16:00,Smart Card,General,Kashmere Gate,Mohan Nagar,44,36,UPI
TXN00061498,DEL021,2024-11-27 18:12:00,Smart Card,Women,Jor Bagh,Punjabi Bagh,24,27,NCMC Card
TXN00061499,BLR036,2024-10-11 06:31:00,Smart Card,General,Channasandra,South End Circle,45,45,Metro App
TXN00061500,KOL030,2024-11-23 15:29:00,Smart Card,Tourist,City Centre,Howrah,15,27,NCMC Card
TXN00061501,CHN019,2024-12-04 19:45:00,QR Ticket,General,Washermanpet,Nandanam,20,30,NCMC Card
TXN00061502,DEL039,2024-12-15 23:16:00,QR Ticket,General,Dwarka Sector 8,Saket,20,30,UPI
TXN00061503,BLR035,2024-11-25 08:49:00,Monthly Pass,General,Kadugodi Tree Park,Pattanagere,60,45,NCMC Card
TXN00061504,DEL102,2024-10-20 06:18:00,Smart Card,General,Welcome,Green Park,52,45,Metro App
TXN00061505,KOL018,2024-12-21 14:53:00,QR Ticket,General,Kalighat,Girish Park,20,30,Credit/Debit Card
TXN00061506,CHN034,2024-10-19 10:36:00,Monthly Pass,General,Arumbakkam,Egmore,31,36,Metro App
TXN00061507,BLR012,2024-12-29 17:04:00,Monthly Pass,Student,Hosahalli,Pattanagere,22,27,Cash
TXN00061508,LKO008,2024-10-04 21:09:00,Smart Card,General,Mawaiya,Charbagh,9,9,Metro App
TXN00061509,DEL123,2024-11-12 16:45:00,Monthly Pass,General,Lajpat Nagar,Model Town,32,36,Cash
TXN00061510,DEL060,2024-10-27 19:26:00,Monthly Pass,Student,Shadipur,Jamia Millia Islamia,23,27,Cash
TXN00061511,HYD024,2024-11-13 18:30:00,Monthly Pass,General,Dilsukhnagar,Begumpet,32,36,UPI
TXN00061512,DEL108,2024-10-09 09:58:00,Smart Card,General,Raj Bagh,Trilokpuri Sanjay Lake,28,27,UPI
TXN00061513,KOL026,2024-10-20 08:13:00,Token,General,Kavi Subhash,Noapara,37,40,Cash
TXN00061514,KOL018,2024-10-30 09:03:00,Smart Card,General,Kalighat,Mahanayak Uttam Kumar,6,9,UPI
TXN00061515,DEL212,2024-11-01 09:27:00,QR Ticket,Senior Citizen,Ghevra,Maujpur Babarpur,62,50,UPI
TXN00061516,BLR054,2024-12-08 22:28:00,Monthly Pass,General,Chickpete,Banashankari,12,18,UPI
TXN00061517,MUM032,2024-11-08 20:39:00,Monthly Pass,General,Magathane,Dahisar East,12,18,Metro App
TXN00061518,PUN009,2024-10-02 10:16:00,Smart Card,General,Range Hills,Ramwadi,28,36,UPI
TXN00061519,CHN025,2024-10-02 18:04:00,Smart Card,General,Nehru Park,Guindy,20,27,UPI
TXN00061520,HYD046,2024-11-07 21:25:00,Smart Card,Student,NGRI,Musarambagh,18,27,UPI
TXN00061521,DEL111,2024-12-11 15:43:00,Smart Card,General,Mohan Nagar,Karkarduma,28,36,UPI
TXN00061522,BLR015,2024-11-01 18:34:00,Smart Card,General,Majestic,Sir M. Visvesvaraya,11,18,UPI
